states,year,quarter,brand,user_counts,percentage
Madhya Pradesh,2021,2,Oppo,2001363,0.125549
Madhya Pradesh,2021,2,Realme,1196164,0.075037
Madhya Pradesh,2021,2,Tecno,240188,0.015067
Madhya Pradesh,2021,2,Apple,228017,0.014304
Madhya Pradesh,2021,2,Motorola,210526,0.013207
Madhya Pradesh,2021,2,OnePlus,182565,0.011453
Madhya Pradesh,2021,2,Huawei,171485,0.010758
Madhya Pradesh,2021,2,Others,1416988,0.08889
Madhya Pradesh,2021,3,Xiaomi,4290362,0.249291
Madhya Pradesh,2021,3,Vivo,3891058,0.22609
Madhya Pradesh,2021,3,Samsung,2829150,0.164388
Madhya Pradesh,2021,3,Oppo,2215661,0.128741
Madhya Pradesh,2021,3,Realme,1404072,0.081584
Madhya Pradesh,2021,3,Tecno,298534,0.017346
Madhya Pradesh,2021,3,Apple,249062,0.014472
Madhya Pradesh,2021,3,OnePlus,224466,0.013043
Madhya Pradesh,2021,3,Motorola,208788,0.012132
Madhya Pradesh,2021,3,Huawei,180559,0.010491
Madhya Pradesh,2021,3,Others,1418521,0.082423
Madhya Pradesh,2021,4,Xiaomi,4500562,0.24385
Madhya Pradesh,2021,4,Vivo,4248158,0.230175
Madhya Pradesh,2021,4,Samsung,2921496,0.158293
Madhya Pradesh,2021,4,Oppo,2400977,0.13009
Madhya Pradesh,2021,4,Realme,1682298,0.091151
Madhya Pradesh,2021,4,Tecno,350126,0.018971
Madhya Pradesh,2021,4,Apple,293413,0.015898
Madhya Pradesh,2021,4,OnePlus,264637,0.014339
Madhya Pradesh,2021,4,Motorola,211860,0.011479
Madhya Pradesh,2021,4,Huawei,174122,0.009434
Madhya Pradesh,2021,4,Others,1408594,0.076321
Madhya Pradesh,2022,1,Xiaomi,4678482,0.238016
Madhya Pradesh,2022,1,Vivo,4575284,0.232766
Madhya Pradesh,2022,1,Samsung,3009068,0.153085
Madhya Pradesh,2022,1,Oppo,2595568,0.132049
Madhya Pradesh,2022,1,Realme,1935366,0.098461
Madhya Pradesh,2022,1,Tecno,424783,0.021611
Madhya Pradesh,2022,1,Apple,325559,0.016563
Madhya Pradesh,2022,1,OnePlus,303765,0.015454
Madhya Pradesh,2022,1,Motorola,211431,0.010756
Madhya Pradesh,2022,1,Huawei,173297,0.008816
Madhya Pradesh,2022,1,Others,1423544,0.072422
Maharashtra,2018,1,Xiaomi,1606618,0.263078
Maharashtra,2018,1,Samsung,1354403,0.221779
Maharashtra,2018,1,Vivo,722501,0.118307
Maharashtra,2018,1,Oppo,611419,0.100118
Maharashtra,2018,1,Motorola,250397,0.041002
Maharashtra,2018,1,OnePlus,250269,0.040981
Maharashtra,2018,1,Apple,240145,0.039323
Maharashtra,2018,1,Realme,238202,0.039005
Maharashtra,2018,1,Lenovo,157770,0.025834
Maharashtra,2018,1,Huawei,77241,0.012648
Maharashtra,2018,1,Others,598029,0.097925
Maharashtra,2018,2,Xiaomi,2177364,0.26481
Maharashtra,2018,2,Samsung,1813491,0.220556
Maharashtra,2018,2,Vivo,1030036,0.125272
Maharashtra,2018,2,Oppo,852747,0.103711
Maharashtra,2018,2,Motorola,326189,0.039671
Maharashtra,2018,2,Realme,312225,0.037973
Maharashtra,2018,2,OnePlus,312199,0.037969
Maharashtra,2018,2,Apple,308656,0.037539
Maharashtra,2018,2,Lenovo,200468,0.024381
Maharashtra,2018,2,Huawei,103831,0.012628
Maharashtra,2018,2,Others,785165,0.095491
Maharashtra,2018,3,Xiaomi,2766078,0.265076
Maharashtra,2018,3,Samsung,2300594,0.220468
Maharashtra,2018,3,Vivo,1399253,0.134092
Maharashtra,2018,3,Oppo,1125654,0.107873
Maharashtra,2018,3,Realme,390608,0.037432
Maharashtra,2018,3,Motorola,388369,0.037218
Maharashtra,2018,3,Apple,375379,0.035973
Maharashtra,2018,3,OnePlus,373333,0.035777
Maharashtra,2018,3,Lenovo,228516,0.021899
Maharashtra,2018,3,Huawei,134410,0.012881
Maharashtra,2018,3,Others,952839,0.091312
Maharashtra,2018,4,Xiaomi,3540182,0.264556
Maharashtra,2018,4,Samsung,2956289,0.220922
Maharashtra,2018,4,Vivo,1906545,0.142475
Maharashtra,2018,4,Oppo,1510894,0.112908
Maharashtra,2018,4,Realme,492198,0.036782
Maharashtra,2018,4,Apple,470804,0.035183
Maharashtra,2018,4,Motorola,466650,0.034873
Maharashtra,2018,4,OnePlus,454556,0.033969
Maharashtra,2018,4,Lenovo,269382,0.020131
Maharashtra,2018,4,Huawei,175714,0.013131
Maharashtra,2018,4,Others,1138388,0.085071
Maharashtra,2019,1,Xiaomi,4274491,0.262489
Maharashtra,2019,1,Samsung,3611915,0.221801
Maharashtra,2019,1,Vivo,2418126,0.148493
Maharashtra,2019,1,Oppo,1907902,0.117161
Maharashtra,2019,1,Realme,585138,0.035932
Maharashtra,2019,1,Apple,558788,0.034314
Maharashtra,2019,1,Motorola,534307,0.032811
Maharashtra,2019,1,OnePlus,525104,0.032246
Maharashtra,2019,1,Lenovo,306357,0.018813
Maharashtra,2019,1,Huawei,217773,0.013373
Maharashtra,2019,1,Others,1344550,0.082566
Maharashtra,2019,2,Xiaomi,4892831,0.260576
Maharashtra,2019,2,Samsung,4177428,0.222476
Maharashtra,2019,2,Vivo,2871247,0.152913
Maharashtra,2019,2,Oppo,2256129,0.120154
Maharashtra,2019,2,Realme,671555,0.035765
Maharashtra,2019,2,Apple,637834,0.033969
Maharashtra,2019,2,Motorola,590477,0.031447
Maharashtra,2019,2,OnePlus,584246,0.031115
Maharashtra,2019,2,Lenovo,336952,0.017945
Maharashtra,2019,2,Huawei,250636,0.013348
Maharashtra,2019,2,Others,1507640,0.080292
Maharashtra,2019,3,Xiaomi,5512362,0.258638
Maharashtra,2019,3,Samsung,4737873,0.222299
Maharashtra,2019,3,Vivo,3365190,0.157893
Maharashtra,2019,3,Oppo,2622932,0.123067
Maharashtra,2019,3,Realme,776018,0.03641
Maharashtra,2019,3,Apple,710463,0.033335
Maharashtra,2019,3,OnePlus,640069,0.030032
Maharashtra,2019,3,Motorola,634763,0.029783
Maharashtra,2019,3,Lenovo,350502,0.016445
Maharashtra,2019,3,Huawei,283713,0.013312
Maharashtra,2019,3,Others,1679196,0.078787
Maharashtra,2019,4,Xiaomi,6103857,0.257055
Maharashtra,2019,4,Samsung,5262077,0.221605
Maharashtra,2019,4,Vivo,3869506,0.162959
Maharashtra,2019,4,Oppo,2994940,0.126128
Maharashtra,2019,4,Realme,901700,0.037974
Maharashtra,2019,4,Apple,765131,0.032222
Maharashtra,2019,4,OnePlus,681386,0.028696
Maharashtra,2019,4,Motorola,672128,0.028306
Maharashtra,2019,4,Lenovo,367641,0.015483
Maharashtra,2019,4,Huawei,311865,0.013134
Maharashtra,2019,4,Others,1815066,0.076439
Maharashtra,2020,1,Xiaomi,6677147,0.255161
Maharashtra,2020,1,Samsung,5772343,0.220585
Maharashtra,2020,1,Vivo,4396537,0.168009
Maharashtra,2020,1,Oppo,3377366,0.129063
Maharashtra,2020,1,Realme,1031169,0.039405
Maharashtra,2020,1,Apple,815679,0.03117
Maharashtra,2020,1,OnePlus,715746,0.027352
Maharashtra,2020,1,Motorola,704678,0.026929
Maharashtra,2020,1,Lenovo,387278,0.014799
Maharashtra,2020,1,Huawei,338054,0.012918
Maharashtra,2020,1,Others,1952393,0.074609
Maharashtra,2020,2,Xiaomi,7291300,0.253477
Maharashtra,2020,2,Samsung,6335245,0.220241
Maharashtra,2020,2,Vivo,4942835,0.171835
Maharashtra,2020,2,Oppo,3797269,0.13201
Maharashtra,2020,2,Realme,1160245,0.040335
Maharashtra,2020,2,Apple,858658,0.029851
Maharashtra,2020,2,OnePlus,742365,0.025808
Maharashtra,2020,2,Motorola,742088,0.025798
Maharashtra,2020,2,Lenovo,406197,0.014121
Maharashtra,2020,2,Huawei,362725,0.01261
Maharashtra,2020,2,Others,2126159,0.073915
Maharashtra,2020,3,Xiaomi,7895486,0.251372
Maharashtra,2020,3,Samsung,6914730,0.220148
Maharashtra,2020,3,Vivo,5536849,0.176279
Maharashtra,2020,3,Oppo,4210793,0.134061
Maharashtra,2020,3,Realme,1316605,0.041917
Maharashtra,2020,3,Apple,911356,0.029015
Maharashtra,2020,3,OnePlus,778193,0.024776
Maharashtra,2020,3,Motorola,776080,0.024708
Maharashtra,2020,3,Lenovo,423666,0.013488
Maharashtra,2020,3,Huawei,386542,0.012307
Maharashtra,2020,3,Others,2259213,0.071928
Maharashtra,2020,4,Xiaomi,8584570,0.249315
Maharashtra,2020,4,Samsung,7578573,0.220099
Maharashtra,2020,4,Vivo,6188503,0.179728
Maharashtra,2020,4,Oppo,4665421,0.135494
Maharashtra,2020,4,Realme,1504255,0.043687
Maharashtra,2020,4,Apple,983306,0.028557
Maharashtra,2020,4,OnePlus,822805,0.023896
Maharashtra,2020,4,Motorola,813317,0.023621
Maharashtra,2020,4,Lenovo,444638,0.012913
Maharashtra,2020,4,Huawei,413761,0.012017
Maharashtra,2020,4,Others,2433482,0.070674
Maharashtra,2021,1,Xiaomi,9195320,0.248002
Maharashtra,2021,1,Samsung,8088910,0.218162
Maharashtra,2021,1,Vivo,6831786,0.184257
Maharashtra,2021,1,Oppo,5069410,0.136725
Maharashtra,2021,1,Realme,1696339,0.045751
Maharashtra,2021,1,Apple,1054581,0.028443
Maharashtra,2021,1,OnePlus,870022,0.023465
Maharashtra,2021,1,Motorola,832101,0.022442
Maharashtra,2021,1,Lenovo,447713,0.012075
Maharashtra,2021,1,Huawei,431846,0.011647
Maharashtra,2021,1,Others,2559509,0.069031
Maharashtra,2021,2,Xiaomi,9764252,0.24617
Maharashtra,2021,2,Samsung,8511194,0.214579
Maharashtra,2021,2,Vivo,7509629,0.189328
Maharashtra,2021,2,Oppo,5487836,0.138356
Maharashtra,2021,2,Realme,2003392,0.050508
Maharashtra,2021,2,Apple,1131848,0.028535
Maharashtra,2021,2,OnePlus,949407,0.023936
Maharashtra,2021,2,Motorola,820661,0.02069
Maharashtra,2021,2,Lenovo,430496,0.010853
Maharashtra,2021,2,Huawei,429331,0.010824
Maharashtra,2021,2,Others,2626651,0.066221
Maharashtra,2021,3,Xiaomi,10369008,0.243511
Maharashtra,2021,3,Samsung,8810154,0.206902
Maharashtra,2021,3,Vivo,8354641,0.196205
Maharashtra,2021,3,Oppo,6005730,0.141042
Maharashtra,2021,3,Realme,2373088,0.055731
Maharashtra,2021,3,Apple,1219480,0.028639
Maharashtra,2021,3,OnePlus,1108387,0.02603
Maharashtra,2021,3,Motorola,801994,0.018834
Maharashtra,2021,3,Huawei,436025,0.01024
Maharashtra,2021,3,Tecno,422485,0.009922
Maharashtra,2021,3,Others,2680225,0.062944
Maharashtra,2021,4,Xiaomi,10876133,0.239128
Maharashtra,2021,4,Vivo,9147706,0.201126
Maharashtra,2021,4,Samsung,9133368,0.200811
Maharashtra,2021,4,Oppo,6511923,0.143174
Maharashtra,2021,4,Realme,2837580,0.062388
Maharashtra,2021,4,Apple,1382079,0.030387
Maharashtra,2021,4,OnePlus,1264294,0.027797
Maharashtra,2021,4,Motorola,794353,0.017465
Maharashtra,2021,4,Tecno,485180,0.010667
Maharashtra,2021,4,Huawei,420624,0.009248
Maharashtra,2021,4,Others,2629266,0.057808
Maharashtra,2022,1,Xiaomi,11340940,0.235154
Maharashtra,2022,1,Vivo,9873983,0.204737
Maharashtra,2022,1,Samsung,9447206,0.195888
Maharashtra,2022,1,Oppo,7009300,0.145338
Maharashtra,2022,1,Realme,3235912,0.067097
Maharashtra,2022,1,Apple,1510802,0.031326
Maharashtra,2022,1,OnePlus,1396866,0.028964
Maharashtra,2022,1,Motorola,788109,0.016341
Maharashtra,2022,1,Tecno,572060,0.011862
Maharashtra,2022,1,Huawei,416025,0.008626
Maharashtra,2022,1,Others,2636427,0.054666
Manipur,2018,1,Xiaomi,12453,0.41614
Manipur,2018,1,Samsung,5612,0.187536
Manipur,2018,1,Vivo,2289,0.076491
Manipur,2018,1,Oppo,2039,0.068137
Manipur,2018,1,Realme,980,0.032749
Manipur,2018,1,Apple,918,0.030677
Manipur,2018,1,OnePlus,554,0.018513
Manipur,2018,1,Lyf,545,0.018212
Manipur,2018,1,Lenovo,478,0.015973
Manipur,2018,1,Motorola,430,0.014369
Manipur,2018,1,Others,3627,0.121203
Manipur,2018,2,Xiaomi,19879,0.431636
Manipur,2018,2,Samsung,8477,0.184063
Manipur,2018,2,Vivo,3889,0.084443
Manipur,2018,2,Oppo,3211,0.069721
Manipur,2018,2,Realme,1474,0.032005
Manipur,2018,2,Apple,1280,0.027793
Manipur,2018,2,OnePlus,779,0.016915
Manipur,2018,2,Lyf,726,0.015764
Manipur,2018,2,Lenovo,671,0.01457
Manipur,2018,2,Motorola,611,0.013267
Manipur,2018,2,Others,5058,0.109825
Manipur,2018,3,Xiaomi,26950,0.435134
Manipur,2018,3,Samsung,11353,0.183305
Manipur,2018,3,Vivo,5709,0.092177
Manipur,2018,3,Oppo,4448,0.071817
Manipur,2018,3,Realme,1932,0.031194
Manipur,2018,3,Apple,1676,0.027061
Manipur,2018,3,OnePlus,1022,0.016501
Manipur,2018,3,Motorola,866,0.013982
Manipur,2018,3,Micromax,817,0.013191
Manipur,2018,3,Gionee,816,0.013175
Manipur,2018,3,Others,6346,0.102462
Manipur,2018,4,Xiaomi,36506,0.44202
Manipur,2018,4,Samsung,15215,0.184226
Manipur,2018,4,Vivo,7945,0.096199
Manipur,2018,4,Oppo,6107,0.073944
Manipur,2018,4,Realme,2561,0.031009
Manipur,2018,4,Apple,2195,0.026577
Manipur,2018,4,OnePlus,1217,0.014736
Manipur,2018,4,Motorola,1091,0.01321
Manipur,2018,4,Huawei,1063,0.012871
Manipur,2018,4,Lenovo,1045,0.012653
Manipur,2018,4,Others,7644,0.092555
Manipur,2019,1,Xiaomi,44328,0.445387
Manipur,2019,1,Samsung,18143,0.182292
Manipur,2019,1,Vivo,9987,0.100345
Manipur,2019,1,Oppo,7606,0.076421
Manipur,2019,1,Realme,3053,0.030675
Manipur,2019,1,Apple,2686,0.026988
Manipur,2019,1,OnePlus,1419,0.014257
Manipur,2019,1,Huawei,1320,0.013263
Manipur,2019,1,Motorola,1261,0.01267
Manipur,2019,1,Lenovo,1160,0.011655
Manipur,2019,1,Others,8564,0.086047
Manipur,2019,2,Xiaomi,52830,0.448674
Manipur,2019,2,Samsung,21344,0.18127
Manipur,2019,2,Vivo,12208,0.10368
Manipur,2019,2,Oppo,9283,0.078839
Manipur,2019,2,Realme,3549,0.030141
Manipur,2019,2,Apple,3146,0.026718
Manipur,2019,2,Huawei,1571,0.013342
Manipur,2019,2,OnePlus,1538,0.013062
Manipur,2019,2,Motorola,1419,0.012051
Manipur,2019,2,Lenovo,1409,0.011966
Manipur,2019,2,Others,9450,0.080257
Manipur,2019,3,Xiaomi,62189,0.456212
Manipur,2019,3,Samsung,24119,0.176934
Manipur,2019,3,Vivo,14457,0.106055
Manipur,2019,3,Oppo,10716,0.078611
Manipur,2019,3,Realme,4255,0.031214
Manipur,2019,3,Apple,3713,0.027238
Manipur,2019,3,Huawei,1849,0.013564
Manipur,2019,3,OnePlus,1718,0.012603
Manipur,2019,3,Motorola,1557,0.011422
Manipur,2019,3,Gionee,1435,0.010527
Manipur,2019,3,Others,10308,0.075618
Manipur,2019,4,Xiaomi,71382,0.459468
Manipur,2019,4,Samsung,27196,0.175054
Manipur,2019,4,Vivo,17057,0.109792
Manipur,2019,4,Oppo,12455,0.08017
Manipur,2019,4,Realme,5083,0.032718
Manipur,2019,4,Apple,4146,0.026687
Manipur,2019,4,Huawei,2110,0.013582
Manipur,2019,4,OnePlus,1880,0.012101
Manipur,2019,4,Motorola,1694,0.010904
Manipur,2019,4,Gionee,1532,0.009861
Manipur,2019,4,Others,10823,0.069665
Manipur,2020,1,Xiaomi,82065,0.462666
Manipur,2020,1,Samsung,30698,0.173069
Manipur,2020,1,Vivo,20017,0.112852
Manipur,2020,1,Oppo,14505,0.081776
Manipur,2020,1,Realme,6022,0.033951
Manipur,2020,1,Apple,4598,0.025923
Manipur,2020,1,Huawei,2413,0.013604
Manipur,2020,1,OnePlus,2036,0.011479
Manipur,2020,1,Motorola,1833,0.010334
Manipur,2020,1,Lenovo,1609,0.009071
Manipur,2020,1,Others,11578,0.065275
Manipur,2020,2,Xiaomi,101637,0.471642
Manipur,2020,2,Samsung,36569,0.169697
Manipur,2020,2,Vivo,24681,0.114531
Manipur,2020,2,Oppo,17877,0.082957
Manipur,2020,2,Realme,7575,0.035151
Manipur,2020,2,Apple,5110,0.023713
Manipur,2020,2,Huawei,2813,0.013054
Manipur,2020,2,OnePlus,2198,0.0102
Manipur,2020,2,Motorola,2017,0.00936
Manipur,2020,2,Lenovo,1798,0.008344
Manipur,2020,2,Others,13221,0.061351
Manipur,2020,3,Xiaomi,123688,0.478367
Manipur,2020,3,Samsung,43350,0.167657
Manipur,2020,3,Vivo,30086,0.116358
Manipur,2020,3,Oppo,21723,0.084014
Manipur,2020,3,Realme,9422,0.03644
Manipur,2020,3,Apple,5797,0.02242
Manipur,2020,3,Huawei,3222,0.012461
Manipur,2020,3,OnePlus,2459,0.00951
Manipur,2020,3,Motorola,2176,0.008416
Manipur,2020,3,Lenovo,1996,0.00772
Manipur,2020,3,Others,14644,0.056636
Manipur,2020,4,Xiaomi,137767,0.477079
Manipur,2020,4,Samsung,48641,0.168441
Manipur,2020,4,Vivo,34019,0.117806
Manipur,2020,4,Oppo,24639,0.085323
Manipur,2020,4,Realme,11096,0.038425
Manipur,2020,4,Apple,6525,0.022596
Manipur,2020,4,Huawei,3448,0.01194
Manipur,2020,4,OnePlus,2688,0.009308
Manipur,2020,4,Motorola,2319,0.008031
Manipur,2020,4,Lenovo,2118,0.007335
Manipur,2020,4,Others,15512,0.053717
Manipur,2021,1,Xiaomi,149035,0.476656
Manipur,2021,1,Samsung,52212,0.166989
Manipur,2021,1,Vivo,37725,0.120655
Manipur,2021,1,Oppo,26807,0.085736
Manipur,2021,1,Realme,12487,0.039937
Manipur,2021,1,Apple,7077,0.022634
Manipur,2021,1,Huawei,3626,0.011597
Manipur,2021,1,OnePlus,2920,0.009339
Manipur,2021,1,Motorola,2347,0.007506
Manipur,2021,1,Lenovo,2098,0.00671
Manipur,2021,1,Others,16334,0.052241
Manipur,2021,2,Xiaomi,159031,0.474141
Manipur,2021,2,Samsung,55541,0.165592
Manipur,2021,2,Vivo,41068,0.122442
Manipur,2021,2,Oppo,29009,0.086488
Manipur,2021,2,Realme,14786,0.044083
Manipur,2021,2,Apple,7675,0.022883
Manipur,2021,2,Huawei,3685,0.010987
Manipur,2021,2,OnePlus,3183,0.00949
Manipur,2021,2,Motorola,2290,0.006827
Manipur,2021,2,HMD Global,2192,0.006535
Manipur,2021,2,Others,16949,0.050532
Manipur,2021,3,Xiaomi,171051,0.472844
Manipur,2021,3,Samsung,57831,0.159865
Manipur,2021,3,Vivo,45197,0.12494
Manipur,2021,3,Oppo,32022,0.08852
Manipur,2021,3,Realme,17435,0.048196
Manipur,2021,3,Apple,8421,0.023279
Manipur,2021,3,Huawei,4030,0.01114
Manipur,2021,3,OnePlus,3903,0.010789
Manipur,2021,3,Motorola,2266,0.006264
Manipur,2021,3,HMD Global,2169,0.005996
Manipur,2021,3,Others,17424,0.048166
Manipur,2021,4,Xiaomi,183086,0.47218
Manipur,2021,4,Samsung,60028,0.154813
Manipur,2021,4,Vivo,48425,0.124888
Manipur,2021,4,Oppo,34483,0.088932
Manipur,2021,4,Realme,21355,0.055075
Manipur,2021,4,Apple,9391,0.024219
Manipur,2021,4,OnePlus,4695,0.012108
Manipur,2021,4,Huawei,4031,0.010396
Manipur,2021,4,HMD Global,2508,0.006468
Manipur,2021,4,Motorola,2358,0.006081
Manipur,2021,4,Others,17386,0.044839
Manipur,2022,1,Xiaomi,193373,0.469466
Manipur,2022,1,Samsung,62042,0.150624
Manipur,2022,1,Vivo,51648,0.12539
Manipur,2022,1,Oppo,37434,0.090881
Manipur,2022,1,Realme,24745,0.060075
Manipur,2022,1,Apple,10256,0.024899
Manipur,2022,1,OnePlus,5335,0.012952
Manipur,2022,1,Huawei,4094,0.009939
Manipur,2022,1,HMD Global,2518,0.006113
Manipur,2022,1,Motorola,2359,0.005727
Manipur,2022,1,Others,18096,0.043933
Meghalaya,2018,1,Xiaomi,4528,0.244585
Meghalaya,2018,1,Samsung,3411,0.184249
Meghalaya,2018,1,Vivo,1869,0.100956
Meghalaya,2018,1,Oppo,1779,0.096095
Meghalaya,2018,1,Realme,1065,0.057527
Meghalaya,2018,1,Motorola,662,0.035759
Meghalaya,2018,1,Lenovo,577,0.031167
Meghalaya,2018,1,Apple,548,0.029601
Meghalaya,2018,1,Micromax,498,0.0269
Meghalaya,2018,1,OnePlus,435,0.023497
Meghalaya,2018,1,Others,3141,0.169665
Meghalaya,2018,2,Xiaomi,6618,0.248629
Meghalaya,2018,2,Samsung,4962,0.186415
Meghalaya,2018,2,Vivo,2798,0.105117
Meghalaya,2018,2,Oppo,2671,0.100346
Meghalaya,2018,2,Realme,1478,0.055526
Meghalaya,2018,2,Motorola,917,0.03445
Meghalaya,2018,2,Lenovo,808,0.030355
Meghalaya,2018,2,Apple,711,0.026711
Meghalaya,2018,2,Micromax,667,0.025058
Meghalaya,2018,2,Asus,556,0.020888
Meghalaya,2018,2,Others,4432,0.166504
Meghalaya,2018,3,Xiaomi,9247,0.248035
Meghalaya,2018,3,Samsung,7096,0.190338
Meghalaya,2018,3,Vivo,4323,0.115957
Meghalaya,2018,3,Oppo,3817,0.102385
Meghalaya,2018,3,Realme,1993,0.053459
Meghalaya,2018,3,Motorola,1170,0.031383
Meghalaya,2018,3,Lenovo,958,0.025697
Meghalaya,2018,3,Apple,908,0.024356
Meghalaya,2018,3,Micromax,900,0.024141
Meghalaya,2018,3,Asus,784,0.021029
Meghalaya,2018,3,Others,6085,0.16322
Meghalaya,2018,4,Xiaomi,12391,0.249647
Meghalaya,2018,4,Samsung,9662,0.194665
Meghalaya,2018,4,Vivo,6164,0.124189
Meghalaya,2018,4,Oppo,5306,0.106903
Meghalaya,2018,4,Realme,2710,0.0546
Meghalaya,2018,4,Motorola,1447,0.029153
Meghalaya,2018,4,Lenovo,1261,0.025406
Meghalaya,2018,4,Apple,1138,0.022928
Meghalaya,2018,4,Asus,1055,0.021256
Meghalaya,2018,4,Micromax,1051,0.021175
Meghalaya,2018,4,Others,7449,0.150079
Meghalaya,2019,1,Xiaomi,15243,0.247906
Meghalaya,2019,1,Samsung,11907,0.193651
Meghalaya,2019,1,Vivo,7947,0.129247
Meghalaya,2019,1,Oppo,6915,0.112463
Meghalaya,2019,1,Realme,3316,0.05393
Meghalaya,2019,1,Motorola,1658,0.026965
Meghalaya,2019,1,Lenovo,1461,0.023761
Meghalaya,2019,1,Apple,1365,0.0222
Meghalaya,2019,1,Huawei,1316,0.021403
Meghalaya,2019,1,Micromax,1298,0.02111
Meghalaya,2019,1,Others,9061,0.147364
Meghalaya,2019,2,Xiaomi,18498,0.247478
Meghalaya,2019,2,Samsung,14431,0.193067
Meghalaya,2019,2,Vivo,9893,0.132355
Meghalaya,2019,2,Oppo,8757,0.117157
Meghalaya,2019,2,Realme,4015,0.053715
Meghalaya,2019,2,Motorola,1926,0.025767
Meghalaya,2019,2,Lenovo,1740,0.023279
Meghalaya,2019,2,Huawei,1622,0.0217
Meghalaya,2019,2,Apple,1607,0.021499
Meghalaya,2019,2,Micromax,1521,0.020349
Meghalaya,2019,2,Others,10736,0.143633
Meghalaya,2019,3,Xiaomi,21608,0.247245
Meghalaya,2019,3,Samsung,16550,0.18937
Meghalaya,2019,3,Vivo,11978,0.137056
Meghalaya,2019,3,Oppo,10379,0.11876
Meghalaya,2019,3,Realme,4869,0.055713
Meghalaya,2019,3,Motorola,2101,0.02404
Meghalaya,2019,3,Huawei,1917,0.021935
Meghalaya,2019,3,Apple,1850,0.021168
Meghalaya,2019,3,Asus,1800,0.020596
Meghalaya,2019,3,Micromax,1791,0.020493
Meghalaya,2019,3,Others,12552,0.143624
Meghalaya,2019,4,Xiaomi,24747,0.247396
Meghalaya,2019,4,Samsung,19042,0.190363
Meghalaya,2019,4,Vivo,14054,0.140498
Meghalaya,2019,4,Oppo,12145,0.121414
Meghalaya,2019,4,Realme,5932,0.059302
Meghalaya,2019,4,Motorola,2238,0.022373
Meghalaya,2019,4,Huawei,2178,0.021773
Meghalaya,2019,4,Apple,2052,0.020514
Meghalaya,2019,4,Micromax,1999,0.019984
Meghalaya,2019,4,Asus,1825,0.018245
Meghalaya,2019,4,Others,13818,0.138139
Meghalaya,2020,1,Xiaomi,27877,0.244935
Meghalaya,2020,1,Samsung,21610,0.189871
Meghalaya,2020,1,Vivo,16379,0.14391
Meghalaya,2020,1,Oppo,14191,0.124686
Meghalaya,2020,1,Realme,7242,0.06363
Meghalaya,2020,1,Huawei,2446,0.021491
Meghalaya,2020,1,Motorola,2386,0.020964
Meghalaya,2020,1,Apple,2309,0.020287
Meghalaya,2020,1,Micromax,2089,0.018355
Meghalaya,2020,1,Asus,2050,0.018012
Meghalaya,2020,1,Others,15235,0.133859
Meghalaya,2020,2,Xiaomi,32935,0.241794
Meghalaya,2020,2,Samsung,25696,0.188648
Meghalaya,2020,2,Vivo,20152,0.147947
Meghalaya,2020,2,Oppo,17459,0.128176
Meghalaya,2020,2,Realme,9186,0.067439
Meghalaya,2020,2,Huawei,2792,0.020498
Meghalaya,2020,2,Motorola,2600,0.019088
Meghalaya,2020,2,Micromax,2562,0.018809
Meghalaya,2020,2,Apple,2489,0.018273
Meghalaya,2020,2,Asus,2372,0.017414
Meghalaya,2020,2,Others,17968,0.131913
Meghalaya,2020,3,Xiaomi,37816,0.239735
Meghalaya,2020,3,Samsung,29736,0.188512
Meghalaya,2020,3,Vivo,23981,0.152028
Meghalaya,2020,3,Oppo,20562,0.130353
Meghalaya,2020,3,Realme,11286,0.071548
Meghalaya,2020,3,Huawei,3110,0.019716
Meghalaya,2020,3,Micromax,2892,0.018334
Meghalaya,2020,3,Motorola,2853,0.018087
Meghalaya,2020,3,Apple,2775,0.017592
Meghalaya,2020,3,Asus,2623,0.016629
Meghalaya,2020,3,Others,20107,0.127468
Meghalaya,2020,4,Xiaomi,41993,0.237992
Meghalaya,2020,4,Samsung,33436,0.189496
Meghalaya,2020,4,Vivo,27150,0.153871
Meghalaya,2020,4,Oppo,23405,0.132646
Meghalaya,2020,4,Realme,13219,0.074918
Meghalaya,2020,4,Huawei,3369,0.019094
Meghalaya,2020,4,Apple,3096,0.017546
Meghalaya,2020,4,Micromax,3067,0.017382
Meghalaya,2020,4,Motorola,3016,0.017093
Meghalaya,2020,4,Asus,2832,0.01605
Meghalaya,2020,4,Others,21864,0.123913
Meghalaya,2021,1,Xiaomi,45624,0.239033
Meghalaya,2021,1,Samsung,35701,0.187045
Meghalaya,2021,1,Vivo,30076,0.157574
Meghalaya,2021,1,Oppo,25290,0.132499
Meghalaya,2021,1,Realme,14857,0.077839
Meghalaya,2021,1,Huawei,3554,0.01862
Meghalaya,2021,1,Apple,3344,0.01752
Meghalaya,2021,1,Asus,3198,0.016755
Meghalaya,2021,1,Micromax,3117,0.016331
Meghalaya,2021,1,Motorola,3077,0.016121
Meghalaya,2021,1,Others,23031,0.120664
Meghalaya,2021,2,Xiaomi,48812,0.237313
Meghalaya,2021,2,Samsung,38364,0.186517
Meghalaya,2021,2,Vivo,32487,0.157945
Meghalaya,2021,2,Oppo,27101,0.131759
Meghalaya,2021,2,Realme,17555,0.085349
Meghalaya,2021,2,Apple,3658,0.017784
Meghalaya,2021,2,Huawei,3596,0.017483
Meghalaya,2021,2,Asus,3185,0.015485
Meghalaya,2021,2,Motorola,3069,0.014921
