states,year,quarter,district,trans_counts,amount
Maharashtra,2020,1,Raigad,4244606,6091061427.36
Maharashtra,2020,2,Pune,58840981,94890914730.76
Maharashtra,2020,2,Mumbai Suburban,14673823,26603760478.45
Maharashtra,2020,2,Thane,12230364,18163626280.67
Maharashtra,2020,2,Nashik,11893531,17207891612.65
Maharashtra,2020,2,Nagpur,8581175,13518590358.38
Maharashtra,2020,2,Aurangabad,7820545,11549930062.0
Maharashtra,2020,2,Ahmednagar,6617740,11240715303.19
Maharashtra,2020,2,Solapur,6271738,11057370637.18
Maharashtra,2020,2,Palghar,4237438,5239353069.68
Maharashtra,2020,2,Raigad,4056198,5669347658.18
Maharashtra,2020,3,Pune,101472134,154366363808.04
Maharashtra,2020,3,Mumbai Suburban,20687558,38421032377.84
Maharashtra,2020,3,Nashik,17587671,26675908700.9
Maharashtra,2020,3,Thane,16568232,26708998225.1
Maharashtra,2020,3,Aurangabad,12231686,19033463159.35
Maharashtra,2020,3,Nagpur,11746960,18854510864.95
Maharashtra,2020,3,Ahmednagar,8883332,16593214276.6
Maharashtra,2020,3,Solapur,8375851,16121372736.65
Maharashtra,2020,3,Raigad,5427408,8380993717.39
Maharashtra,2020,3,Palghar,5046305,7298216466.36
Maharashtra,2020,4,Pune,142350762,182511549425.14
Maharashtra,2020,4,Mumbai Suburban,31947471,52567087497.07
Maharashtra,2020,4,Thane,30073494,43911916102.09
Maharashtra,2020,4,Nashik,25886584,38876096829.77
Maharashtra,2020,4,Aurangabad,19001745,27681773653.44
Maharashtra,2020,4,Nagpur,17881031,27734234062.41
Maharashtra,2020,4,Ahmednagar,13929256,25560818870.68
Maharashtra,2020,4,Solapur,12746918,24047679847.91
Maharashtra,2020,4,Raigad,9634903,13939207766.95
Maharashtra,2020,4,Palghar,8070045,11789420098.04
Maharashtra,2021,1,Pune,208930588,253623629237.66
Maharashtra,2021,1,Mumbai Suburban,49079788,75911506798.24
Maharashtra,2021,1,Thane,33503449,48840960311.88
Maharashtra,2021,1,Nashik,27235543,41832846588.2
Maharashtra,2021,1,Aurangabad,20324679,29945191784.13
Maharashtra,2021,1,Nagpur,20132732,31261594334.22
Maharashtra,2021,1,Washim,16119131,32164445523.21
Maharashtra,2021,1,Ahmednagar,14942900,27709537707.31
Maharashtra,2021,1,Solapur,13720797,26445846333.98
Maharashtra,2021,1,Raigad,10673549,15596964081.62
Maharashtra,2021,2,Pune,218732925,298657497266.99
Maharashtra,2021,2,Mumbai Suburban,51172626,79709409341.93
Maharashtra,2021,2,Thane,34695330,51834001818.13
Maharashtra,2021,2,Nashik,28391827,47825836433.6
Maharashtra,2021,2,Washim,27190170,55251595071.35
Maharashtra,2021,2,Aurangabad,23744887,36191383377.49
Maharashtra,2021,2,Nagpur,22506189,36690120293.72
Maharashtra,2021,2,Ahmednagar,16869500,32660327252.89
Maharashtra,2021,2,Solapur,16828619,33876247851.21
Maharashtra,2021,2,Raigad,11509927,16915509520.36
Maharashtra,2021,3,Pune,303322956,372243656247.47
Maharashtra,2021,3,Mumbai Suburban,67846531,100494598469.07
Maharashtra,2021,3,Washim,47716080,89156949627.8
Maharashtra,2021,3,Thane,46296081,66370065441.37
Maharashtra,2021,3,Nashik,39927545,60198709473.81
Maharashtra,2021,3,Aurangabad,32667108,45343695947.53
Maharashtra,2021,3,Nagpur,29998841,44274024437.65
Maharashtra,2021,3,Ahmednagar,23270731,41445914645.1
Maharashtra,2021,3,Solapur,22642205,41800216299.6
Maharashtra,2021,3,Raigad,15666356,21716387176.68
Maharashtra,2021,4,Pune,371337618,454584743765.06
Maharashtra,2021,4,Mumbai Suburban,92733033,134616103622.61
Maharashtra,2021,4,Thane,58731186,82756618879.39
Maharashtra,2021,4,Washim,58312102,108918964843.63
Maharashtra,2021,4,Nashik,50753398,77325087055.89
Maharashtra,2021,4,Aurangabad,42089766,58225600205.24
Maharashtra,2021,4,Nagpur,37294016,55504861303.14
Maharashtra,2021,4,Ahmednagar,30809337,53652623922.43
Maharashtra,2021,4,Solapur,29893044,53557566277.63
Maharashtra,2021,4,Raigad,19999796,27241010089.09
Maharashtra,2022,1,Pune,424149132,508475101454.58
Maharashtra,2022,1,Mumbai Suburban,104595313,148080835860.61
Maharashtra,2022,1,Washim,73700274,136398563399.83
Maharashtra,2022,1,Thane,66420329,91604299446.0
Maharashtra,2022,1,Nashik,59914404,89903593918.0
Maharashtra,2022,1,Aurangabad,48288544,66140008400.38
Maharashtra,2022,1,Nagpur,43072958,63065806665.25
Maharashtra,2022,1,Ahmednagar,35927347,61917805949.95
Maharashtra,2022,1,Solapur,35130037,62436627060.52
Maharashtra,2022,1,Raigad,22836136,30642123149.62
Maharashtra,2022,2,Pune,520321567,620747087392.6
Maharashtra,2022,2,Mumbai Suburban,125227570,172590494011.94
Maharashtra,2022,2,Washim,98129806,175926949614.37
Maharashtra,2022,2,Thane,76359706,103706480304.36
Maharashtra,2022,2,Nashik,69128782,103031323327.36
Maharashtra,2022,2,Aurangabad,55248137,75915458866.51
Maharashtra,2022,2,Nagpur,52065290,75751126721.71
Maharashtra,2022,2,Ahmednagar,42201172,72250021262.48
Maharashtra,2022,2,Solapur,41690075,74367210007.3
Maharashtra,2022,2,Raigad,26465986,34460851150.87
Maharashtra,2022,3,Pune,505018506,549531791371.83
Maharashtra,2022,3,Mumbai Suburban,197724164,247678975470.49
Maharashtra,2022,3,Thane,80605581,103768554261.1
Maharashtra,2022,3,Nashik,75574380,109529218251.08
Maharashtra,2022,3,Nagpur,73292524,101188934110.5
Maharashtra,2022,3,Mumbai,72051672,98270574413.6
Maharashtra,2022,3,Aurangabad,59756919,78617594736.37
Maharashtra,2022,3,Solapur,43898093,73768556417.13
Maharashtra,2022,3,Ahmednagar,42461860,70593347849.7
Maharashtra,2022,3,Raigad,28475145,36394835874.96
Maharashtra,2022,4,Pune,544687754,590334491443.09
Maharashtra,2022,4,Mumbai Suburban,248827345,310278216439.52
Maharashtra,2022,4,Thane,96634264,120463884034.55
Maharashtra,2022,4,Nashik,95624463,138499252102.66
Maharashtra,2022,4,Nagpur,82944788,116240666679.73
Maharashtra,2022,4,Mumbai,75229421,102451767492.83
Maharashtra,2022,4,Aurangabad,67307091,90151467648.58
Maharashtra,2022,4,Ahmednagar,50187075,84188481406.43
Maharashtra,2022,4,Solapur,49452868,83291615226.59
Maharashtra,2022,4,Raigad,32354836,40318975044.96
Manipur,2018,1,Imphal West,29863,46026262.67
Manipur,2018,1,Imphal East,21960,26028937.81
Manipur,2018,1,Thoubal,8288,8366772.89
Manipur,2018,1,Bishnupur,7005,11341627.67
Manipur,2018,1,Kangpokpi,4187,12129421.38
Manipur,2018,1,Churachandpur,4081,11708258.72
Manipur,2018,1,Kakching,1622,1924584.24
Manipur,2018,1,Ukhrul,1399,1647288.67
Manipur,2018,1,Jiribam,1305,3564799.45
Manipur,2018,1,Tamenglong,1007,1709209.25
Manipur,2018,2,Imphal West,46604,84363001.79
Manipur,2018,2,Imphal East,42065,54561898.75
Manipur,2018,2,Thoubal,20689,17968719.22
Manipur,2018,2,Bishnupur,11338,19352100.54
Manipur,2018,2,Churachandpur,7110,18055703.27
Manipur,2018,2,Kangpokpi,6741,20315625.92
Manipur,2018,2,Kakching,3879,6411513.66
Manipur,2018,2,Ukhrul,2800,6394470.82
Manipur,2018,2,Jiribam,2710,6467614.41
Manipur,2018,2,Tengnoupal,2080,6077962.24
Manipur,2018,3,Imphal East,60511,89605715.78
Manipur,2018,3,Imphal West,53577,121033722.07
Manipur,2018,3,Thoubal,19399,34092748.24
Manipur,2018,3,Bishnupur,13649,24368236.71
Manipur,2018,3,Kangpokpi,9151,27937402.09
Manipur,2018,3,Churachandpur,8671,27468832.41
Manipur,2018,3,Kakching,4590,9968419.42
Manipur,2018,3,Jiribam,3959,6601625.25
Manipur,2018,3,Ukhrul,3600,9802720.72
Manipur,2018,3,Tengnoupal,3282,13385091.18
Manipur,2018,4,Imphal West,71845,181598328.16
Manipur,2018,4,Imphal East,54610,129176222.41
Manipur,2018,4,Thoubal,24817,52899731.29
Manipur,2018,4,Bishnupur,19048,37263259.12
Manipur,2018,4,Churachandpur,14801,54503246.75
Manipur,2018,4,Kangpokpi,13325,42081524.61
Manipur,2018,4,Kakching,6508,13429124.0
Manipur,2018,4,Jiribam,5444,13414981.16
Manipur,2018,4,Tengnoupal,5426,22155446.63
Manipur,2018,4,Tamenglong,4866,13057576.01
Manipur,2019,1,Imphal West,79612,205676258.93
Manipur,2019,1,Imphal East,65076,147611078.93
Manipur,2019,1,Thoubal,24257,47210976.0
Manipur,2019,1,Bishnupur,19486,48193281.39
Manipur,2019,1,Churachandpur,16940,53360483.2
Manipur,2019,1,Kangpokpi,15937,42225052.53
Manipur,2019,1,Kakching,6683,13774811.3
Manipur,2019,1,Tamenglong,6373,13975000.54
Manipur,2019,1,Ukhrul,6222,16838560.89
Manipur,2019,1,Tengnoupal,6064,21054191.3
Manipur,2019,2,Imphal West,78677,232056651.71
Manipur,2019,2,Imphal East,60830,163251483.39
Manipur,2019,2,Thoubal,20528,50609235.6
Manipur,2019,2,Bishnupur,17577,41645991.99
Manipur,2019,2,Kangpokpi,16230,47129360.1
Manipur,2019,2,Churachandpur,15958,52974898.07
Manipur,2019,2,Ukhrul,7984,21521804.28
Manipur,2019,2,Kakching,6912,16106582.07
Manipur,2019,2,Jiribam,6285,17270321.13
Manipur,2019,2,Tengnoupal,6226,22523708.11
Manipur,2019,3,Imphal West,101022,266880799.5
Manipur,2019,3,Imphal East,79728,206224069.85
Manipur,2019,3,Thoubal,25149,56874722.88
Manipur,2019,3,Kangpokpi,23953,61269618.19
Manipur,2019,3,Churachandpur,23946,67550608.44
Manipur,2019,3,Bishnupur,23755,49667965.87
Manipur,2019,3,Ukhrul,11017,25516446.14
Manipur,2019,3,Kakching,10786,21658629.89
Manipur,2019,3,Tamenglong,9939,22282886.13
Manipur,2019,3,Chandel,9230,20201420.06
Manipur,2019,4,Imphal West,150073,445926296.05
Manipur,2019,4,Imphal East,96589,249197379.86
Manipur,2019,4,Thoubal,32971,73727196.97
Manipur,2019,4,Bishnupur,31835,72704593.78
Manipur,2019,4,Kangpokpi,28686,74931231.19
Manipur,2019,4,Churachandpur,26420,76031748.46
Manipur,2019,4,Kakching,12984,31541265.82
Manipur,2019,4,Ukhrul,12148,33065935.2
Manipur,2019,4,Tamenglong,11954,27326669.9
Manipur,2019,4,Chandel,11650,30393939.87
Manipur,2020,1,Imphal West,471392,1799193747.37
Manipur,2020,1,Imphal East,97573,222479758.43
Manipur,2020,1,Thoubal,40558,92413414.34
Manipur,2020,1,Bishnupur,40172,83818557.87
Manipur,2020,1,Kangpokpi,33643,81400323.91
Manipur,2020,1,Churachandpur,33637,84566221.45
Manipur,2020,1,Kakching,16690,37525920.22
Manipur,2020,1,Tamenglong,14451,31491246.17
Manipur,2020,1,Chandel,13716,31278977.09
Manipur,2020,1,Ukhrul,13355,30659040.23
Manipur,2020,2,Imphal West,551775,2034861513.69
Manipur,2020,2,Imphal East,127255,269647863.44
Manipur,2020,2,Bishnupur,70841,142299534.95
Manipur,2020,2,Thoubal,66183,158615301.51
Manipur,2020,2,Churachandpur,50818,128936170.25
Manipur,2020,2,Kangpokpi,48617,105034881.04
Manipur,2020,2,Kakching,30404,53791181.45
Manipur,2020,2,Ukhrul,24243,43560417.97
Manipur,2020,2,Chandel,21517,49008541.1
Manipur,2020,2,Tamenglong,21294,47020896.8
Manipur,2020,3,Imphal West,805964,3116905375.22
Manipur,2020,3,Imphal East,148992,357420385.47
Manipur,2020,3,Bishnupur,82097,178752852.03
Manipur,2020,3,Thoubal,75667,178314817.41
Manipur,2020,3,Churachandpur,61160,179008408.77
Manipur,2020,3,Kangpokpi,56646,141494952.88
Manipur,2020,3,Kakching,33268,72744605.63
Manipur,2020,3,Ukhrul,27857,63120519.96
Manipur,2020,3,Chandel,25158,63504521.07
Manipur,2020,3,Tamenglong,24595,57102594.75
Manipur,2020,4,Imphal West,894877,3447479864.95
Manipur,2020,4,Imphal East,179438,524041651.0
Manipur,2020,4,Bishnupur,95869,267444206.39
Manipur,2020,4,Thoubal,87208,249311101.38
Manipur,2020,4,Kangpokpi,74472,216458503.29
Manipur,2020,4,Churachandpur,71693,243354880.54
Manipur,2020,4,Kakching,37180,96767393.9
Manipur,2020,4,Ukhrul,32947,91688189.18
Manipur,2020,4,Chandel,31540,90473275.49
Manipur,2020,4,Tamenglong,27674,77956516.78
Manipur,2021,1,Imphal West,1693458,4962553375.31
Manipur,2021,1,Imphal East,161841,530028907.09
Manipur,2021,1,Bishnupur,73777,255486792.73
Manipur,2021,1,Thoubal,72593,240713473.67
Manipur,2021,1,Kangpokpi,63234,205050443.82
Manipur,2021,1,Churachandpur,62755,250250943.41
Manipur,2021,1,Kakching,29803,92307870.36
Manipur,2021,1,Chandel,23884,80445733.21
Manipur,2021,1,Ukhrul,22415,68745913.46
Manipur,2021,1,Senapati,22025,73777202.51
Manipur,2021,2,Imphal West,2353896,5697696459.59
Manipur,2021,2,Imphal East,179337,491977805.98
Manipur,2021,2,Thoubal,91264,268514237.49
Manipur,2021,2,Bishnupur,89095,260900495.16
Manipur,2021,2,Churachandpur,80524,273962339.39
Manipur,2021,2,Kangpokpi,78765,236369410.1
Manipur,2021,2,Kakching,37444,92311646.34
Manipur,2021,2,Chandel,29178,90054101.93
Manipur,2021,2,Ukhrul,28524,81225585.72
Manipur,2021,2,Senapati,25681,70219657.88
Manipur,2021,3,Imphal West,3027735,7437068961.03
Manipur,2021,3,Imphal East,226128,705081475.24
Manipur,2021,3,Thoubal,113257,363547884.12
Manipur,2021,3,Churachandpur,109913,397548796.56
Manipur,2021,3,Bishnupur,104901,320379628.2
Manipur,2021,3,Kangpokpi,94883,299760833.4
Manipur,2021,3,Kakching,44277,128692670.01
Manipur,2021,3,Chandel,36126,116052040.79
Manipur,2021,3,Ukhrul,35250,118509943.9
Manipur,2021,3,Tamenglong,33266,108769884.2
Manipur,2021,4,Imphal West,3649688,9254105829.38
Manipur,2021,4,Imphal East,268205,853764885.0
Manipur,2021,4,Thoubal,130316,393043161.28
Manipur,2021,4,Churachandpur,121140,446895232.69
Manipur,2021,4,Bishnupur,113386,369885898.84
Manipur,2021,4,Kangpokpi,107329,318563859.82
Manipur,2021,4,Kakching,43224,130159064.32
Manipur,2021,4,Tengnoupal,40383,154956864.24
Manipur,2021,4,Tamenglong,40279,140792582.93
Manipur,2021,4,Chandel,39891,131651667.1
Manipur,2022,1,Imphal West,4129560,10331377272.31
Manipur,2022,1,Imphal East,298053,926298622.79
Manipur,2022,1,Thoubal,159443,465999965.93
Manipur,2022,1,Churachandpur,132079,478282953.14
Manipur,2022,1,Bishnupur,129775,410979761.6
Manipur,2022,1,Kangpokpi,120614,361422857.48
Manipur,2022,1,Tamenglong,53325,182059187.88
Manipur,2022,1,Chandel,46964,156821048.33
Manipur,2022,1,Ukhrul,45977,163211543.89
Manipur,2022,1,Kakching,45714,129009720.36
Manipur,2022,2,Imphal West,4858000,11035105413.79
Manipur,2022,2,Imphal East,334382,1017003992.88
Manipur,2022,2,Thoubal,179962,489921006.25
Manipur,2022,2,Bishnupur,132234,427663723.98
Manipur,2022,2,Churachandpur,130821,445674066.48
Manipur,2022,2,Kangpokpi,127346,360381229.24
Manipur,2022,2,Tamenglong,48779,158669784.21
Manipur,2022,2,Ukhrul,48388,165524493.51
Manipur,2022,2,Kakching,45754,124881636.17
Manipur,2022,2,Chandel,44845,161255425.29
Manipur,2022,3,Imphal West,4865688,11153142712.79
Manipur,2022,3,Imphal East,401052,1106024473.27
Manipur,2022,3,Churachandpur,200968,560754898.72
Manipur,2022,3,Thoubal,198398,502784611.81
Manipur,2022,3,Kangpokpi,137088,382055039.87
Manipur,2022,3,Bishnupur,126573,397535713.96
Manipur,2022,3,Kakching,114178,269711112.45
Manipur,2022,3,Tamenglong,48889,150947198.95
Manipur,2022,3,Ukhrul,48127,165404721.92
Manipur,2022,3,Senapati,46116,141106697.64
Manipur,2022,4,Imphal West,4737839,11004726597.7
Manipur,2022,4,Imphal East,417476,1124061241.85
Manipur,2022,4,Thoubal,252156,642341521.17
Manipur,2022,4,Kakching,205827,477287512.85
Manipur,2022,4,Kangpokpi,195796,499527018.93
Manipur,2022,4,Churachandpur,139622,418292018.14
Manipur,2022,4,Bishnupur,134155,398215642.67
Manipur,2022,4,Senapati,63745,180730794.84
Manipur,2022,4,Tamenglong,51040,160602197.0
Manipur,2022,4,Tengnoupal,49553,175755833.19
Meghalaya,2018,1,East Khasi Hills,23283,31807959.18
Meghalaya,2018,1,West Garo Hills,7660,9199200.85
Meghalaya,2018,1,Ribhoi,6029,8736566.95
Meghalaya,2018,1,East Jaintia Hills,4896,8299361.38
Meghalaya,2018,1,West Jaintia Hills,3131,2812937.95
Meghalaya,2018,1,West Khasi Hills,1079,1647761.34
Meghalaya,2018,1,North Garo Hills,922,652554.67
Meghalaya,2018,1,South West Garo Hills,798,1015597.24
Meghalaya,2018,1,East Garo Hills,749,781579.38
Meghalaya,2018,1,South Garo Hills,705,807410.04
Meghalaya,2018,2,East Khasi Hills,33966,61180700.48
Meghalaya,2018,2,West Garo Hills,10651,19685429.15
Meghalaya,2018,2,Ribhoi,8761,14181827.92
Meghalaya,2018,2,East Jaintia Hills,6004,13059945.84
Meghalaya,2018,2,West Jaintia Hills,2232,2312980.33
Meghalaya,2018,2,South West Garo Hills,1767,1724404.67
Meghalaya,2018,2,North Garo Hills,1403,1278347.19
Meghalaya,2018,2,South Garo Hills,1103,1553253.93
Meghalaya,2018,2,East Garo Hills,832,1032161.17
Meghalaya,2018,2,West Khasi Hills,742,684129.96
Meghalaya,2018,3,East Khasi Hills,54015,111173160.26
Meghalaya,2018,3,West Garo Hills,17911,31488596.44
Meghalaya,2018,3,Ribhoi,13023,26072883.3
Meghalaya,2018,3,East Jaintia Hills,11397,22683448.87
Meghalaya,2018,3,West Jaintia Hills,3240,4571330.12
Meghalaya,2018,3,South West Garo Hills,2740,4294444.45
Meghalaya,2018,3,North Garo Hills,2271,1976480.21
Meghalaya,2018,3,South Garo Hills,2110,2467349.26
Meghalaya,2018,3,East Garo Hills,1323,1963470.78
Meghalaya,2018,3,West Khasi Hills,1228,2146208.2
Meghalaya,2018,4,East Khasi Hills,70386,167808906.78
Meghalaya,2018,4,West Garo Hills,29000,52674487.37
Meghalaya,2018,4,East Jaintia Hills,20614,37885027.67
Meghalaya,2018,4,Ribhoi,18294,42066652.87
Meghalaya,2018,4,West Jaintia Hills,4693,7562803.76
Meghalaya,2018,4,North Garo Hills,4011,4590211.26
Meghalaya,2018,4,South West Garo Hills,3950,4531236.41
Meghalaya,2018,4,South Garo Hills,3037,6001319.1
Meghalaya,2018,4,West Khasi Hills,2821,5962239.03
Meghalaya,2018,4,East Garo Hills,2808,5832920.48
Meghalaya,2019,1,East Khasi Hills,101662,201352082.7
Meghalaya,2019,1,West Garo Hills,30087,58548564.17
Meghalaya,2019,1,Ribhoi,27304,55813436.17
Meghalaya,2019,1,East Jaintia Hills,25054,46007520.56
Meghalaya,2019,1,West Jaintia Hills,5411,7594602.55
Meghalaya,2019,1,South West Garo Hills,3819,4558241.55
Meghalaya,2019,1,North Garo Hills,3816,4016398.11
Meghalaya,2019,1,West Khasi Hills,3646,5045464.41
Meghalaya,2019,1,East Garo Hills,3529,6495149.29
Meghalaya,2019,1,South Garo Hills,3146,7486873.33
Meghalaya,2019,2,East Khasi Hills,126665,274701980.6
Meghalaya,2019,2,West Garo Hills,32077,70701852.44
Meghalaya,2019,2,Ribhoi,27488,61625177.51
Meghalaya,2019,2,East Jaintia Hills,21325,43624217.36
Meghalaya,2019,2,West Jaintia Hills,5226,9713762.9
Meghalaya,2019,2,South West Garo Hills,4563,6981663.15
Meghalaya,2019,2,East Garo Hills,3926,6785815.74
Meghalaya,2019,2,North Garo Hills,3804,4329558.19
Meghalaya,2019,2,South Garo Hills,3048,7076537.05
Meghalaya,2019,2,West Khasi Hills,3012,4711717.24
Meghalaya,2019,3,East Khasi Hills,156970,344129503.46
Meghalaya,2019,3,West Garo Hills,45652,90390851.33
Meghalaya,2019,3,Ribhoi,36292,73979318.04
Meghalaya,2019,3,East Jaintia Hills,28604,50090916.58
Meghalaya,2019,3,West Jaintia Hills,8947,11292434.24
Meghalaya,2019,3,South West Garo Hills,6405,9676872.05
Meghalaya,2019,3,North Garo Hills,6329,7479871.09
Meghalaya,2019,3,East Garo Hills,5970,8134689.12
Meghalaya,2019,3,South Garo Hills,4768,7846736.26
Meghalaya,2019,3,West Khasi Hills,4604,6779362.11
Meghalaya,2019,4,East Khasi Hills,189936,413649820.03
Meghalaya,2019,4,West Garo Hills,51137,104063298.19
Meghalaya,2019,4,Ribhoi,42953,90622918.29
Meghalaya,2019,4,East Jaintia Hills,31575,61615652.5
Meghalaya,2019,4,West Jaintia Hills,11750,16126169.37
Meghalaya,2019,4,North Garo Hills,8449,11018090.11
Meghalaya,2019,4,East Garo Hills,7811,11523924.1
Meghalaya,2019,4,South West Garo Hills,7301,11722163.48
Meghalaya,2019,4,South Garo Hills,7020,9901296.4
Meghalaya,2019,4,West Khasi Hills,5296,8007467.18
Meghalaya,2020,1,East Khasi Hills,280817,712010339.18
Meghalaya,2020,1,West Garo Hills,65263,130098803.75
Meghalaya,2020,1,Ribhoi,51789,109400759.47
Meghalaya,2020,1,East Jaintia Hills,36855,76021760.04
Meghalaya,2020,1,West Jaintia Hills,15784,22057088.95
Meghalaya,2020,1,South West Garo Hills,10582,14322530.89
Meghalaya,2020,1,South Garo Hills,10483,11902327.51
Meghalaya,2020,1,East Garo Hills,10003,15050504.88
Meghalaya,2020,1,North Garo Hills,9622,11664668.29
Meghalaya,2020,1,West Khasi Hills,7569,12185453.5
Meghalaya,2020,2,East Khasi Hills,294655,669450297.89
Meghalaya,2020,2,West Garo Hills,107355,178844205.75
Meghalaya,2020,2,Ribhoi,60451,108416383.15
Meghalaya,2020,2,East Jaintia Hills,50077,79110098.9
Meghalaya,2020,2,West Jaintia Hills,26041,22356066.44
Meghalaya,2020,2,South West Garo Hills,20761,21835410.25
Meghalaya,2020,2,East Garo Hills,19865,19379120.26
Meghalaya,2020,2,North Garo Hills,19393,16949021.85
Meghalaya,2020,2,South Garo Hills,15934,18498464.71
Meghalaya,2020,2,West Khasi Hills,14911,13551099.23
Meghalaya,2020,3,East Khasi Hills,239307,571789473.61
Meghalaya,2020,3,West Garo Hills,117550,249575864.65
Meghalaya,2020,3,Ribhoi,64590,138771339.65
Meghalaya,2020,3,East Jaintia Hills,52534,99669877.91
Meghalaya,2020,3,West Jaintia Hills,28622,39860361.24
Meghalaya,2020,3,South West Garo Hills,19536,31848167.46
Meghalaya,2020,3,East Garo Hills,19353,30405909.15
Meghalaya,2020,3,North Garo Hills,17943,23618250.66
Meghalaya,2020,3,South Garo Hills,17171,23368652.18
Meghalaya,2020,3,West Khasi Hills,15031,19820539.5
Meghalaya,2020,4,East Khasi Hills,298622,777719090.16
Meghalaya,2020,4,West Garo Hills,149536,362364387.97
Meghalaya,2020,4,Ribhoi,90879,223682008.03
Meghalaya,2020,4,East Jaintia Hills,65059,162952261.02
Meghalaya,2020,4,West Jaintia Hills,32267,55102701.17
Meghalaya,2020,4,South West Garo Hills,24078,49584665.88
Meghalaya,2020,4,East Garo Hills,23262,41847990.16
Meghalaya,2020,4,South Garo Hills,22487,34586748.63
Meghalaya,2020,4,North Garo Hills,22048,36801863.78
Meghalaya,2020,4,West Khasi Hills,18440,41431802.48
Meghalaya,2021,1,East Khasi Hills,322156,915771307.23
Meghalaya,2021,1,West Garo Hills,133362,370492803.54
Meghalaya,2021,1,Ribhoi,98957,266571316.13
Meghalaya,2021,1,East Jaintia Hills,70732,205454314.8
Meghalaya,2021,1,West Jaintia Hills,24312,53826602.11
Meghalaya,2021,1,South Garo Hills,19054,44351833.96
Meghalaya,2021,1,North Garo Hills,18850,37908696.16
Meghalaya,2021,1,South West Garo Hills,18591,41861206.7
Meghalaya,2021,1,East Garo Hills,18473,40212217.24
Meghalaya,2021,1,West Khasi Hills,16947,60183253.85
Meghalaya,2021,2,East Khasi Hills,386773,994348113.93
Meghalaya,2021,2,West Garo Hills,174186,437555569.85
Meghalaya,2021,2,Ribhoi,111231,265892507.54
Meghalaya,2021,2,East Jaintia Hills,87223,205906820.91
Meghalaya,2021,2,West Jaintia Hills,30529,53732989.36
Meghalaya,2021,2,North Garo Hills,25028,37984069.23
Meghalaya,2021,2,South West Garo Hills,24491,47526700.9
Meghalaya,2021,2,East Garo Hills,24431,42603145.83
Meghalaya,2021,2,South Garo Hills,21894,48819031.96
Meghalaya,2021,2,West Khasi Hills,16590,41326043.5
Meghalaya,2021,3,East Khasi Hills,475308,1267820067.26
Meghalaya,2021,3,West Garo Hills,207635,550868915.16
Meghalaya,2021,3,Ribhoi,135524,337135306.83
Meghalaya,2021,3,East Jaintia Hills,103142,254116660.02
